Gene stable ID	Rat gene stable ID
ENSG00000150540	ENSRNOG00000005223
ENSG00000145879	ENSRNOG00000032873
ENSG00000204435	
ENSG00000263343	
ENSG00000111790	ENSRNOG00000001811
ENSG00000262366	
ENSG00000241815	
ENSG00000259342	
ENSG00000260304	
ENSG00000284386	ENSRNOG00000036445
ENSG00000239388	ENSRNOG00000013346
ENSG00000260060	
ENSG00000259354	
ENSG00000103490	ENSRNOG00000019675
ENSG00000250284	
ENSG00000104154	ENSRNOG00000000170
ENSG00000008513	ENSRNOG00000008209
ENSG00000248125	
ENSG00000272447	
ENSG00000261359	
ENSG00000214695	
ENSG00000177238	ENSRNOG00000022099
ENSG00000218754	
ENSG00000204437	
ENSG00000234737	
ENSG00000214584	
ENSG00000271963	
ENSG00000283913	
ENSG00000113552	ENSRNOG00000047213
ENSG00000080200	ENSRNOG00000045728
ENSG00000258108	
ENSG00000163867	ENSRNOG00000013865
ENSG00000256849	
ENSG00000283101	
ENSG00000179362	
ENSG00000279388	
ENSG00000261965	
ENSG00000242600	
ENSG00000263331	
ENSG00000286462	
ENSG00000260369	
ENSG00000262983	
ENSG00000227149	
ENSG00000257754	
ENSG00000274378	
ENSG00000262172	
ENSG00000187957	ENSRNOG00000016640
ENSG00000221878	
ENSG00000256888	
ENSG00000103310	ENSRNOG00000057989
ENSG00000263798	
ENSG00000133661	ENSRNOG00000056001
ENSG00000207516	
ENSG00000229330	
ENSG00000259681	
ENSG00000259427	
ENSG00000257270	
ENSG00000275709	
ENSG00000159199	ENSRNOG00000021123
ENSG00000182809	ENSRNOG00000063576
ENSG00000182809	ENSRNOG00000005041
ENSG00000182809	ENSRNOG00000002975
ENSG00000144810	ENSRNOG00000039668
ENSG00000104164	
ENSG00000257726	
ENSG00000273372	
ENSG00000275097	
ENSG00000235924	
ENSG00000286662	
ENSG00000225100	
ENSG00000229616	
ENSG00000236823	
ENSG00000224760	
ENSG00000236217	
ENSG00000130368	ENSRNOG00000014971
ENSG00000227515	
ENSG00000076003	ENSRNOG00000003703
ENSG00000279475	
ENSG00000230091	
ENSG00000257035	
ENSG00000254372	
ENSG00000133265	ENSRNOG00000017795
ENSG00000197081	ENSRNOG00000014997
ENSG00000255945	
ENSG00000155897	ENSRNOG00000004890
ENSG00000173208	ENSRNOG00000015538
ENSG00000232768	
ENSG00000230214	
ENSG00000282432	
ENSG00000189280	ENSRNOG00000059897
ENSG00000133678	ENSRNOG00000011276
ENSG00000134698	ENSRNOG00000025596
ENSG00000243696	ENSRNOG00000017369
ENSG00000265724	
ENSG00000241709	
ENSG00000225969	
ENSG00000288523	
ENSG00000165215	ENSRNOG00000046007
ENSG00000127337	ENSRNOG00000005689
ENSG00000165171	ENSRNOG00000029425
ENSG00000165171	ENSRNOG00000046700
ENSG00000137760	ENSRNOG00000024525
ENSG00000272597	
ENSG00000232034	
ENSG00000287378	
ENSG00000233741	
ENSG00000178660	
ENSG00000238277	
ENSG00000237964	
ENSG00000229670	
ENSG00000011523	ENSRNOG00000027282
ENSG00000163608	ENSRNOG00000013721
ENSG00000175877	ENSRNOG00000001474
ENSG00000187054	ENSRNOG00000046764
ENSG00000226096	
ENSG00000264050	
ENSG00000121075	ENSRNOG00000003544
ENSG00000261467	
ENSG00000175311	ENSRNOG00000046181
ENSG00000272915	
ENSG00000283421	
ENSG00000277977	
ENSG00000189149	
ENSG00000106344	ENSRNOG00000005468
ENSG00000271366	
ENSG00000253259	
ENSG00000268205	
ENSG00000134690	ENSRNOG00000031431
ENSG00000253593	
ENSG00000227349	
ENSG00000206356	
ENSG00000268257	
ENSG00000250158	
ENSG00000213073	
ENSG00000288565	
ENSG00000253743	
ENSG00000147724	ENSRNOG00000005159
ENSG00000257403	
ENSG00000175003	ENSRNOG00000016337
ENSG00000130529	ENSRNOG00000020714
ENSG00000253768	
ENSG00000158482	
ENSG00000248616	
ENSG00000198612	ENSRNOG00000019635
ENSG00000238370	
ENSG00000276548	
ENSG00000287701	
ENSG00000252996	
ENSG00000222338	
ENSG00000278469	
ENSG00000161021	ENSRNOG00000003268
ENSG00000199912	
ENSG00000169246	
ENSG00000201780	
ENSG00000164125	ENSRNOG00000010183
ENSG00000206636	
ENSG00000238943	
ENSG00000212432	
ENSG00000223042	
ENSG00000212440	
ENSG00000252727	
ENSG00000201663	
ENSG00000278459	
ENSG00000201549	
ENSG00000251747	
ENSG00000251908	ENSRNOG00000052132
ENSG00000212358	
ENSG00000283475	
ENSG00000199551	
ENSG00000283665	
ENSG00000251026	
ENSG00000200247	
ENSG00000216192	
ENSG00000206662	
ENSG00000200105	
ENSG00000240481	
ENSG00000207010	ENSRNOG00000054477
ENSG00000182919	ENSRNOG00000010887
ENSG00000212172	ENSRNOG00000055436
ENSG00000212533	
ENSG00000272420	
ENSG00000201624	
ENSG00000212549	
ENSG00000235253	
ENSG00000224333	
ENSG00000283603	
ENSG00000240993	
ENSG00000251667	
ENSG00000243854	
ENSG00000132881	ENSRNOG00000023346
ENSG00000272435	
ENSG00000273345	
ENSG00000253016	
ENSG00000279399	
ENSG00000252364	
ENSG00000222950	
ENSG00000274293	
ENSG00000230171	
ENSG00000265093	
ENSG00000251781	
ENSG00000285535	
ENSG00000199556	
ENSG00000189129	ENSRNOG00000011263
ENSG00000260170	ENSRNOG00000000172
ENSG00000201788	
ENSG00000199843	
ENSG00000201708	
ENSG00000200885	
ENSG00000263838	
ENSG00000207026	
ENSG00000187775	ENSRNOG00000003028
ENSG00000273274	ENSRNOG00000026898
ENSG00000243075	
ENSG00000221604	
ENSG00000212496	ENSRNOG00000068366
ENSG00000200419	
ENSG00000199237	
ENSG00000264906	
ENSG00000252204	
ENSG00000197043	ENSRNOG00000010668
ENSG00000199566	
ENSG00000137767	ENSRNOG00000000172
ENSG00000206612	
ENSG00000224321	
ENSG00000103174	ENSRNOG00000002895
ENSG00000207313	
ENSG00000221491	ENSRNOG00000053212
ENSG00000221491	ENSRNOG00000065819
ENSG00000221491	ENSRNOG00000070636
ENSG00000221491	ENSRNOG00000059486
ENSG00000221491	ENSRNOG00000057109
ENSG00000221491	ENSRNOG00000053313
ENSG00000221491	ENSRNOG00000064465
ENSG00000221491	ENSRNOG00000056178
ENSG00000221491	ENSRNOG00000065598
ENSG00000221491	ENSRNOG00000066210
ENSG00000221491	ENSRNOG00000059636
ENSG00000221491	ENSRNOG00000067533
ENSG00000221491	ENSRNOG00000062891
ENSG00000221491	ENSRNOG00000064250
ENSG00000221491	ENSRNOG00000052338
ENSG00000221491	ENSRNOG00000063424
ENSG00000281842	
ENSG00000199571	
ENSG00000252421	ENSRNOG00000066695
ENSG00000238669	
ENSG00000216516	
ENSG00000275589	
ENSG00000277994	
ENSG00000116251	ENSRNOG00000069581
ENSG00000274817	
ENSG00000277129	
ENSG00000212475	
ENSG00000202146	
ENSG00000242261	
ENSG00000253053	
ENSG00000238750	
ENSG00000251931	
ENSG00000251822	
ENSG00000222210	
ENSG00000112561	ENSRNOG00000014666
ENSG00000212599	
ENSG00000099284	ENSRNOG00000024751
ENSG00000224940	ENSRNOG00000039388
ENSG00000202471	
ENSG00000252607	
ENSG00000221365	
ENSG00000200814	
ENSG00000137449	ENSRNOG00000005043
ENSG00000252660	
ENSG00000200296	ENSRNOG00000061580
ENSG00000275881	
ENSG00000284360	
ENSG00000274459	
ENSG00000266185	
ENSG00000207136	
ENSG00000212461	
ENSG00000278108	
ENSG00000252415	
ENSG00000200183	
ENSG00000200428	
ENSG00000223273	
ENSG00000207387	
ENSG00000251893	ENSRNOG00000053071
ENSG00000251893	ENSRNOG00000052274
ENSG00000199245	
ENSG00000221788	
ENSG00000238302	
ENSG00000252850	
ENSG00000264405	
ENSG00000206650	ENSRNOG00000053071
ENSG00000206650	ENSRNOG00000052274
ENSG00000201809	
ENSG00000201942	
ENSG00000243015	ENSRNOG00000051566
ENSG00000283677	
ENSG00000207924	ENSRNOG00000035614
ENSG00000213145	ENSRNOG00000027990
ENSG00000207571	
ENSG00000252770	
ENSG00000283197	
ENSG00000207763	
ENSG00000208022	
ENSG00000261693	
ENSG00000265227	
ENSG00000199172	ENSRNOG00000035543
ENSG00000252207	
ENSG00000286535	
ENSG00000207365	ENSRNOG00000058369
ENSG00000212448	
ENSG00000253970	
ENSG00000252823	
ENSG00000202470	
ENSG00000106348	ENSRNOG00000020032
ENSG00000254249	
ENSG00000212535	
ENSG00000266099	
ENSG00000280997	
ENSG00000201502	ENSRNOG00000054347
ENSG00000265861	
ENSG00000202534	
ENSG00000272510	
ENSG00000252220	
ENSG00000207414	
ENSG00000230618	
ENSG00000200011	
ENSG00000180155	ENSRNOG00000031437
ENSG00000277062	
ENSG00000158286	ENSRNOG00000033722
ENSG00000244091	ENSRNOG00000051370
ENSG00000244091	ENSRNOG00000054342
ENSG00000252366	
ENSG00000265917	
ENSG00000201435	
ENSG00000170017	ENSRNOG00000001989
ENSG00000252863	
ENSG00000202249	ENSRNOG00000057937
ENSG00000206929	ENSRNOG00000051625
ENSG00000206929	ENSRNOG00000058165
ENSG00000206929	ENSRNOG00000054708
ENSG00000206929	ENSRNOG00000058936
ENSG00000206929	ENSRNOG00000056288
ENSG00000206929	ENSRNOG00000060467
ENSG00000206929	ENSRNOG00000061591
ENSG00000206929	ENSRNOG00000055551
ENSG00000199895	
ENSG00000201296	ENSRNOG00000064280
ENSG00000201296	ENSRNOG00000060960
ENSG00000201296	ENSRNOG00000058788
ENSG00000228568	
ENSG00000223046	
ENSG00000221148	
ENSG00000283818	
ENSG00000244391	
ENSG00000222031	
ENSG00000283476	
ENSG00000264554	
ENSG00000226034	
ENSG00000222544	
ENSG00000263890	
ENSG00000229131	
ENSG00000222255	
ENSG00000199933	
ENSG00000201168	
ENSG00000222932	ENSRNOG00000061629
ENSG00000222932	ENSRNOG00000070036
ENSG00000222932	ENSRNOG00000054711
ENSG00000222932	ENSRNOG00000051877
ENSG00000227098	
ENSG00000206899	ENSRNOG00000067836
ENSG00000222579	
ENSG00000264978	
ENSG00000222890	
ENSG00000200060	
ENSG00000199506	
ENSG00000202368	
ENSG00000264037	
ENSG00000200897	ENSRNOG00000054347
ENSG00000252459	
ENSG00000274697	
ENSG00000273700	
ENSG00000238609	
ENSG00000283507	
ENSG00000207622	
ENSG00000221476	
ENSG00000201042	
ENSG00000200665	ENSRNOG00000059523
ENSG00000200665	ENSRNOG00000064102
ENSG00000200665	ENSRNOG00000062593
ENSG00000257341	ENSRNOG00000027990
ENSG00000206790	
ENSG00000253080	
ENSG00000273499	
ENSG00000222302	
ENSG00000207967	
ENSG00000254258	
ENSG00000266610	
ENSG00000244063	
ENSG00000223126	
ENSG00000286122	
ENSG00000236648	
ENSG00000252827	
ENSG00000230991	
ENSG00000252659	
ENSG00000272215	
ENSG00000232090	
ENSG00000283389	
ENSG00000199809	
ENSG00000284505	
ENSG00000235840	
ENSG00000240205	ENSRNOG00000057261
ENSG00000148734	ENSRNOG00000000559
ENSG00000232273	
ENSG00000239082	
ENSG00000212138	
ENSG00000284402	
ENSG00000199584	
ENSG00000253089	
ENSG00000212251	
ENSG00000200112	ENSRNOG00000067922
ENSG00000009709	ENSRNOG00000018739
ENSG00000238443	
ENSG00000265635	
ENSG00000239190	
ENSG00000244112	
ENSG00000163075	ENSRNOG00000056781
ENSG00000264295	
ENSG00000226762	
ENSG00000221479	
ENSG00000201324	ENSRNOG00000052457
ENSG00000251844	
ENSG00000207586	ENSRNOG00000035529
ENSG00000275967	
ENSG00000273942	
ENSG00000178764	ENSRNOG00000005417
ENSG00000274230	
ENSG00000275231	
ENSG00000273570	
ENSG00000288657	
ENSG00000275971	
ENSG00000274819	
ENSG00000278802	
ENSG00000276398	
ENSG00000277081	
ENSG00000208892	ENSRNOG00000054746
ENSG00000260882	
ENSG00000265061	
ENSG00000277217	
ENSG00000266043	
ENSG00000006831	ENSRNOG00000007990
ENSG00000118894	ENSRNOG00000002876
ENSG00000248492	
ENSG00000165643	ENSRNOG00000033983
ENSG00000286266	
ENSG00000150093	ENSRNOG00000010966
ENSG00000273972	
ENSG00000259465	
ENSG00000185347	ENSRNOG00000070355
ENSG00000253824	
ENSG00000242609	
ENSG00000242428	
ENSG00000138592	ENSRNOG00000010729
ENSG00000120063	ENSRNOG00000063135
ENSG00000253992	
ENSG00000181638	ENSRNOG00000007489
ENSG00000240423	
ENSG00000271500	
ENSG00000285627	
ENSG00000243663	
ENSG00000144827	ENSRNOG00000054334
ENSG00000261710	
ENSG00000107147	ENSRNOG00000017283
ENSG00000169696	ENSRNOG00000036678
ENSG00000253286	
ENSG00000151062	ENSRNOG00000008031
ENSG00000259631	
ENSG00000206144	
ENSG00000254227	
ENSG00000253868	
ENSG00000272104	
ENSG00000253470	
ENSG00000167618	ENSRNOG00000027811
ENSG00000174500	ENSRNOG00000022110
ENSG00000271560	
ENSG00000147604	ENSRNOG00000064315
ENSG00000147604	ENSRNOG00000067266
ENSG00000043514	ENSRNOG00000014274
ENSG00000173715	ENSRNOG00000026579
ENSG00000269534	
ENSG00000152785	ENSRNOG00000002381
ENSG00000268723	
ENSG00000269321	
ENSG00000267070	
ENSG00000213016	
ENSG00000283907	
ENSG00000236193	
ENSG00000285567	
ENSG00000269009	
ENSG00000233329	
ENSG00000205097	
ENSG00000287791	
ENSG00000273963	
ENSG00000267216	
ENSG00000224019	
ENSG00000260431	
ENSG00000261811	
ENSG00000280047	
ENSG00000260817	
ENSG00000251214	
ENSG00000125740	ENSRNOG00000046667
ENSG00000242278	
ENSG00000267182	
ENSG00000164576	ENSRNOG00000002575
ENSG00000261007	
ENSG00000260338	
ENSG00000091428	ENSRNOG00000001516
ENSG00000214367	
ENSG00000273648	
ENSG00000270440	
ENSG00000240572	
ENSG00000280000	
ENSG00000257180	
ENSG00000286635	
ENSG00000254361	
ENSG00000260835	
ENSG00000278975	
ENSG00000259963	
ENSG00000252080	
ENSG00000253916	
ENSG00000136754	ENSRNOG00000031325
ENSG00000200869	
ENSG00000212189	
ENSG00000240419	
ENSG00000287862	
ENSG00000283584	
ENSG00000104324	ENSRNOG00000005931
ENSG00000261198	
ENSG00000252138	
ENSG00000102891	ENSRNOG00000019004
ENSG00000254373	
ENSG00000114439	ENSRNOG00000001971
ENSG00000271679	
ENSG00000253925	
ENSG00000125148	
ENSG00000245060	
ENSG00000112539	ENSRNOG00000011243
ENSG00000181982	ENSRNOG00000024454
ENSG00000260823	
ENSG00000199523	
ENSG00000169715	
ENSG00000206681	
ENSG00000236627	
ENSG00000223942	
ENSG00000204386	ENSRNOG00000032942
ENSG00000249167	
ENSG00000120458	ENSRNOG00000009950
ENSG00000248909	
ENSG00000283176	
ENSG00000287630	
ENSG00000178229	
ENSG00000197744	
ENSG00000261757	
ENSG00000240411	
ENSG00000205364	ENSRNOG00000043098
ENSG00000268034	
ENSG00000282943	
ENSG00000204909	ENSRNOG00000063574
ENSG00000204909	ENSRNOG00000067520
ENSG00000204909	ENSRNOG00000043250
ENSG00000136986	ENSRNOG00000069918
ENSG00000136986	ENSRNOG00000066502
ENSG00000136986	ENSRNOG00000070668
ENSG00000136986	ENSRNOG00000070059
ENSG00000235555	
ENSG00000260599	
ENSG00000269800	
ENSG00000268678	
ENSG00000283758	
ENSG00000234828	ENSRNOG00000046163
ENSG00000234828	ENSRNOG00000070420
ENSG00000255986	
ENSG00000174996	ENSRNOG00000020299
ENSG00000243538	
ENSG00000268355	
ENSG00000185453	ENSRNOG00000014186
ENSG00000158458	ENSRNOG00000019093
ENSG00000205362	
ENSG00000205360	
ENSG00000259923	
ENSG00000169688	
ENSG00000278318	
ENSG00000109686	ENSRNOG00000011752
ENSG00000288646	
ENSG00000141527	ENSRNOG00000047367
ENSG00000135316	
ENSG00000198417	
ENSG00000275691	
ENSG00000187193	ENSRNOG00000043098
ENSG00000267133	
ENSG00000160439	ENSRNOG00000027919
ENSG00000259827	
ENSG00000261429	
ENSG00000261302	
ENSG00000103316	ENSRNOG00000061215
ENSG00000253530	
ENSG00000184986	ENSRNOG00000005174
ENSG00000253607	
ENSG00000255313	
ENSG00000228700	
ENSG00000238590	
ENSG00000273184	
ENSG00000230157	
ENSG00000234402	
ENSG00000135245	
ENSG00000066855	ENSRNOG00000021359
ENSG00000211890	
ENSG00000240758	
ENSG00000272601	
ENSG00000165055	ENSRNOG00000006131
ENSG00000211891	ENSRNOG00000070986
ENSG00000211892	
ENSG00000268027	
ENSG00000175274	ENSRNOG00000008738
ENSG00000140749	ENSRNOG00000017277
ENSG00000167555	
ENSG00000274172	
ENSG00000211893	
ENSG00000113643	ENSRNOG00000007739
ENSG00000207248	
ENSG00000207042	
ENSG00000260306	
ENSG00000276721	
ENSG00000185710	
ENSG00000276988	
ENSG00000273270	
ENSG00000213280	
ENSG00000252376	
ENSG00000221510	
ENSG00000242737	
ENSG00000239480	
ENSG00000160993	ENSRNOG00000001428
ENSG00000277030	
ENSG00000253364	
ENSG00000170236	ENSRNOG00000011401
ENSG00000183092	ENSRNOG00000004650
ENSG00000161036	ENSRNOG00000001429
ENSG00000257408	
ENSG00000125744	ENSRNOG00000016603
ENSG00000186543	
ENSG00000287396	
ENSG00000274460	
ENSG00000162510	ENSRNOG00000010932
ENSG00000140740	ENSRNOG00000036742
ENSG00000255000	
ENSG00000287332	
ENSG00000253372	
ENSG00000179002	ENSRNOG00000061876
ENSG00000250563	
ENSG00000092439	ENSRNOG00000057806
ENSG00000223589	
ENSG00000188984	ENSRNOG00000026613
ENSG00000169436	ENSRNOG00000068699
ENSG00000229259	
ENSG00000270171	
ENSG00000158008	ENSRNOG00000016776
ENSG00000258566	
ENSG00000124406	ENSRNOG00000034200
ENSG00000258569	
ENSG00000266876	
ENSG00000071246	ENSRNOG00000010457
ENSG00000186407	ENSRNOG00000036726
ENSG00000064199	ENSRNOG00000010934
ENSG00000284176	
ENSG00000284596	
ENSG00000170667	ENSRNOG00000001431
ENSG00000186522	ENSRNOG00000049507
ENSG00000269732	
ENSG00000251193	
ENSG00000253908	
ENSG00000254164	
ENSG00000130940	ENSRNOG00000013474
ENSG00000221886	
ENSG00000135373	ENSRNOG00000007484
ENSG00000259081	
ENSG00000233913	
ENSG00000240058	
ENSG00000258610	
ENSG00000270177	
ENSG00000253772	
ENSG00000258301	
ENSG00000285605	
ENSG00000266173	ENSRNOG00000008637
ENSG00000013523	ENSRNOG00000010567
ENSG00000171604	ENSRNOG00000032878
ENSG00000171604	ENSRNOG00000003734
ENSG00000286437	
ENSG00000241081	
ENSG00000279204	
ENSG00000223174	
ENSG00000213376	
ENSG00000259058	
ENSG00000285966	
ENSG00000251205	
ENSG00000266553	
ENSG00000243225	
ENSG00000116771	ENSRNOG00000012315
ENSG00000119669	ENSRNOG00000011026
ENSG00000253512	
ENSG00000273729	
ENSG00000213414	
ENSG00000246548	
ENSG00000249174	
ENSG00000258473	
ENSG00000285366	
ENSG00000258819	
ENSG00000112984	ENSRNOG00000024428
ENSG00000242545	
ENSG00000237301	
ENSG00000239288	
ENSG00000287004	
ENSG00000286956	
ENSG00000176761	
ENSG00000169021	ENSRNOG00000018281
ENSG00000168255	ENSRNOG00000038896
ENSG00000163815	ENSRNOG00000004540
ENSG00000100565	ENSRNOG00000052456
ENSG00000269776	
ENSG00000078403	ENSRNOG00000022249
ENSG00000162585	ENSRNOG00000036876
ENSG00000243130	
ENSG00000218475	
ENSG00000286264	
ENSG00000236651	
ENSG00000287397	
ENSG00000214405	
ENSG00000218536	
ENSG00000225662	
ENSG00000225107	
ENSG00000285858	
ENSG00000260395	
ENSG00000266128	
ENSG00000275445	
ENSG00000286573	
ENSG00000172878	ENSRNOG00000061587
ENSG00000260452	
ENSG00000233919	
ENSG00000260422	
ENSG00000200652	
ENSG00000110031	ENSRNOG00000012611
ENSG00000230627	
ENSG00000200138	
ENSG00000250982	
ENSG00000288584	
ENSG00000288648	
ENSG00000283662	
ENSG00000226577	
ENSG00000188322	ENSRNOG00000067387
ENSG00000286301	
ENSG00000168268	ENSRNOG00000018358
ENSG00000229068	
ENSG00000224936	
ENSG00000236603	
ENSG00000204592	ENSRNOG00000038999
ENSG00000204592	ENSRNOG00000030712
ENSG00000204592	ENSRNOG00000031065
ENSG00000204592	ENSRNOG00000049590
ENSG00000204592	ENSRNOG00000000795
ENSG00000204592	ENSRNOG00000059770
ENSG00000204592	ENSRNOG00000069480
ENSG00000204592	ENSRNOG00000032664
ENSG00000204592	ENSRNOG00000032596
ENSG00000204592	ENSRNOG00000042370
ENSG00000204592	ENSRNOG00000042905
ENSG00000204592	ENSRNOG00000000763
ENSG00000204592	ENSRNOG00000066181
ENSG00000204592	ENSRNOG00000065254
ENSG00000204592	ENSRNOG00000064836
ENSG00000204592	ENSRNOG00000062554
ENSG00000204592	ENSRNOG00000026051
ENSG00000204592	ENSRNOG00000000777
ENSG00000204592	ENSRNOG00000028035
ENSG00000204592	ENSRNOG00000062809
ENSG00000204592	ENSRNOG00000027873
ENSG00000204592	ENSRNOG00000047706
ENSG00000204592	ENSRNOG00000029001
ENSG00000204592	ENSRNOG00000040052
ENSG00000204592	ENSRNOG00000029386
ENSG00000204592	ENSRNOG00000033136
ENSG00000204592	ENSRNOG00000031607
ENSG00000204592	ENSRNOG00000051398
ENSG00000279971	
ENSG00000246465	
ENSG00000063127	ENSRNOG00000025220
ENSG00000198156	
ENSG00000177098	ENSRNOG00000026679
ENSG00000259684	
ENSG00000271623	
ENSG00000288645	
ENSG00000275429	
ENSG00000261089	
ENSG00000243027	
ENSG00000275654	
ENSG00000138600	ENSRNOG00000011652
ENSG00000270118	
ENSG00000261832	
ENSG00000236832	
ENSG00000235651	
ENSG00000169398	ENSRNOG00000007916
ENSG00000274353	
ENSG00000166165	ENSRNOG00000010872
ENSG00000065548	ENSRNOG00000005256
ENSG00000065548	ENSRNOG00000065694
ENSG00000065548	ENSRNOG00000060002
ENSG00000270249	
ENSG00000287698	
ENSG00000166741	ENSRNOG00000005930
ENSG00000279168	
ENSG00000166159	ENSRNOG00000007508
ENSG00000205236	ENSRNOG00000038896
ENSG00000251201	ENSRNOG00000003691
ENSG00000267368	ENSRNOG00000038896
ENSG00000235781	
ENSG00000204576	ENSRNOG00000025806
ENSG00000129083	ENSRNOG00000057623
ENSG00000267645	ENSRNOG00000001430
ENSG00000249229	
ENSG00000233232	
ENSG00000109180	ENSRNOG00000002205
ENSG00000174132	ENSRNOG00000019087
ENSG00000228049	
ENSG00000163879	ENSRNOG00000024957
ENSG00000256706	
ENSG00000235049	
ENSG00000197272	ENSRNOG00000019170
ENSG00000233297	
ENSG00000142396	
ENSG00000151065	ENSRNOG00000007340
ENSG00000286830	
ENSG00000145781	ENSRNOG00000003958
ENSG00000213385	
ENSG00000225244	
ENSG00000121966	ENSRNOG00000003866
ENSG00000264426	
ENSG00000227527	
ENSG00000189166	
ENSG00000271495	
ENSG00000228823	
ENSG00000236932	
ENSG00000216101	ENSRNOG00000041223
ENSG00000275441	
ENSG00000204569	ENSRNOG00000059268
ENSG00000287771	
ENSG00000176476	ENSRNOG00000019245
ENSG00000214668	
ENSG00000279665	
ENSG00000136535	ENSRNOG00000005049
ENSG00000256053	ENSRNOG00000011542
ENSG00000259773	
ENSG00000229508	
ENSG00000241130	
ENSG00000275061	
ENSG00000181027	ENSRNOG00000016055
ENSG00000163412	ENSRNOG00000010301
ENSG00000286436	
ENSG00000235095	
ENSG00000140525	ENSRNOG00000016689
ENSG00000010803	ENSRNOG00000032183
ENSG00000283431	
ENSG00000284474	
ENSG00000283547	
ENSG00000231537	
ENSG00000283230	
ENSG00000283481	
ENSG00000225295	
ENSG00000122203	ENSRNOG00000017133
ENSG00000203593	
ENSG00000228440	
ENSG00000256837	
ENSG00000283311	
ENSG00000224880	
ENSG00000282022	
ENSG00000224723	
ENSG00000230764	
ENSG00000278665	
ENSG00000111752	ENSRNOG00000015191
ENSG00000237309	
ENSG00000278725	
ENSG00000236692	
ENSG00000285020	
ENSG00000284291	
ENSG00000261419	
ENSG00000284098	
ENSG00000283626	
ENSG00000228851	
ENSG00000259982	
ENSG00000182263	ENSRNOG00000004679
ENSG00000284558	
ENSG00000284221	
ENSG00000278340	
ENSG00000270424	
ENSG00000227584	
ENSG00000278528	
ENSG00000251417	
ENSG00000230531	
ENSG00000240634	
ENSG00000284572	
ENSG00000234671	
ENSG00000260796	
ENSG00000275807	
ENSG00000169325	
ENSG00000260570	
ENSG00000114999	ENSRNOG00000018205
ENSG00000178952	ENSRNOG00000018604
ENSG00000234089	
ENSG00000238431	
ENSG00000287517	
ENSG00000184304	ENSRNOG00000004165
ENSG00000274299	
ENSG00000280225	
ENSG00000204568	ENSRNOG00000000804
ENSG00000239462	
ENSG00000260653	
ENSG00000240107	
ENSG00000241738	
ENSG00000239991	
ENSG00000287421	
ENSG00000155729	ENSRNOG00000027091
ENSG00000176040	ENSRNOG00000002145
ENSG00000266168	
ENSG00000227182	
ENSG00000235368	
ENSG00000284981	ENSRNOG00000038896
ENSG00000105792	ENSRNOG00000006114
ENSG00000283845	
ENSG00000261766	
ENSG00000252461	
ENSG00000137343	ENSRNOG00000000809
ENSG00000177548	ENSRNOG00000018462
ENSG00000257904	
ENSG00000148925	ENSRNOG00000014341
ENSG00000148925	ENSRNOG00000064782
ENSG00000248975	
ENSG00000119865	ENSRNOG00000005326
ENSG00000240201	
ENSG00000279032	
ENSG00000243014	
ENSG00000240156	
ENSG00000240959	
