Gene stable ID	Cow gene stable ID
ENSG00000100441	ENSBTAG00000010666
ENSG00000226756	
ENSG00000269976	
ENSG00000286498	
ENSG00000227770	
ENSG00000281021	
ENSG00000227083	
ENSG00000235009	
ENSG00000268066	
ENSG00000271488	
ENSG00000217874	
ENSG00000270890	
ENSG00000274086	
ENSG00000107077	
ENSG00000236337	
ENSG00000026652	ENSBTAG00000007668
ENSG00000140557	ENSBTAG00000048501
ENSG00000176988	ENSBTAG00000034045
ENSG00000138029	ENSBTAG00000010083
ENSG00000283208	ENSBTAG00000018846
ENSG00000201285	ENSBTAG00000029452
ENSG00000219507	
ENSG00000157625	ENSBTAG00000048159
ENSG00000005812	
ENSG00000159307	ENSBTAG00000011275
ENSG00000285564	
ENSG00000092009	ENSBTAG00000050871
ENSG00000092009	ENSBTAG00000052449
ENSG00000267275	
ENSG00000188305	ENSBTAG00000016477
ENSG00000228361	
ENSG00000243831	
ENSG00000272848	
ENSG00000253138	
ENSG00000267517	
ENSG00000184465	ENSBTAG00000049815
ENSG00000184465	ENSBTAG00000009620
ENSG00000266560	
ENSG00000268673	
ENSG00000141977	ENSBTAG00000016179
ENSG00000253423	
ENSG00000261515	
ENSG00000236051	
ENSG00000164879	ENSBTAG00000015214
ENSG00000171241	ENSBTAG00000033441
ENSG00000124260	ENSBTAG00000012748
ENSG00000225209	
ENSG00000258657	
ENSG00000152409	ENSBTAG00000025856
ENSG00000246863	
ENSG00000283313	
ENSG00000270114	
ENSG00000100450	ENSBTAG00000010828
ENSG00000100450	ENSBTAG00000038159
ENSG00000207007	
ENSG00000260305	
ENSG00000163612	
ENSG00000236238	
ENSG00000103569	ENSBTAG00000013452
ENSG00000253516	
ENSG00000277436	
ENSG00000155093	ENSBTAG00000004958
ENSG00000253287	
ENSG00000250268	
ENSG00000253983	
ENSG00000253940	
ENSG00000242706	
ENSG00000229924	ENSBTAG00000023157
ENSG00000253789	
ENSG00000214244	
ENSG00000274898	
ENSG00000231937	
ENSG00000253238	
ENSG00000231396	
ENSG00000138942	ENSBTAG00000002828
ENSG00000233136	
ENSG00000227551	
ENSG00000152359	ENSBTAG00000007114
ENSG00000099330	ENSBTAG00000011135
ENSG00000099330	ENSBTAG00000047783
ENSG00000005810	ENSBTAG00000018851
ENSG00000100448	ENSBTAG00000040134
ENSG00000184634	ENSBTAG00000021351
ENSG00000232399	
ENSG00000257747	
ENSG00000249104	
ENSG00000250962	
ENSG00000250844	
ENSG00000236349	
ENSG00000215372	
ENSG00000250913	
ENSG00000257438	
ENSG00000167186	ENSBTAG00000021242
ENSG00000227140	
ENSG00000256172	
ENSG00000235780	
ENSG00000259449	
ENSG00000259125	
ENSG00000231051	
ENSG00000259420	
ENSG00000258421	
ENSG00000257879	
ENSG00000231637	
ENSG00000224948	
ENSG00000276454	
ENSG00000228856	
ENSG00000253581	
ENSG00000257119	
ENSG00000236467	
ENSG00000287052	
ENSG00000219492	
ENSG00000164684	ENSBTAG00000021743
ENSG00000021645	ENSBTAG00000050101
ENSG00000188438	
ENSG00000140368	ENSBTAG00000021144
ENSG00000059758	ENSBTAG00000001510
ENSG00000252307	
ENSG00000232773	
ENSG00000225497	
ENSG00000224500	
ENSG00000250745	
ENSG00000249811	
ENSG00000228092	
ENSG00000199592	
ENSG00000248933	
ENSG00000213514	
ENSG00000232264	
ENSG00000277981	
ENSG00000230430	
ENSG00000229579	
ENSG00000249482	
ENSG00000244486	ENSBTAG00000019375
ENSG00000250231	
ENSG00000248920	
ENSG00000251694	
ENSG00000205946	
ENSG00000249451	
ENSG00000249613	
ENSG00000156113	ENSBTAG00000013300
ENSG00000267207	
ENSG00000250298	ENSBTAG00000047891
ENSG00000108423	ENSBTAG00000001290
ENSG00000164749	ENSBTAG00000008280
ENSG00000226950	
ENSG00000009335	ENSBTAG00000008025
ENSG00000068976	ENSBTAG00000001032
ENSG00000196873	ENSBTAG00000000269
ENSG00000127220	ENSBTAG00000025809
ENSG00000244083	
ENSG00000240775	
ENSG00000273007	
ENSG00000170917	ENSBTAG00000005695
ENSG00000213071	
ENSG00000199454	
ENSG00000239438	
ENSG00000219666	
ENSG00000258723	
ENSG00000169181	ENSBTAG00000004607
ENSG00000229521	
ENSG00000258719	
ENSG00000205625	
ENSG00000258874	
ENSG00000235740	
ENSG00000258478	
ENSG00000100146	ENSBTAG00000004822
ENSG00000288716	
ENSG00000258829	
ENSG00000218725	
ENSG00000285714	
ENSG00000258419	
ENSG00000258662	
ENSG00000287961	
ENSG00000236166	
ENSG00000213791	
ENSG00000267392	
ENSG00000259106	
ENSG00000287118	
ENSG00000271167	
ENSG00000112499	ENSBTAG00000009583
ENSG00000258637	
ENSG00000254274	
ENSG00000138685	ENSBTAG00000005691
ENSG00000258416	
ENSG00000102796	ENSBTAG00000016109
ENSG00000287913	
ENSG00000104331	ENSBTAG00000015637
ENSG00000207089	ENSBTAG00000044410
ENSG00000270975	
ENSG00000273377	
ENSG00000258565	
ENSG00000258026	
ENSG00000064393	ENSBTAG00000017860
ENSG00000286805	
ENSG00000252030	
ENSG00000258967	
ENSG00000269038	
ENSG00000201786	
ENSG00000219806	
ENSG00000213406	
ENSG00000267033	
ENSG00000241917	
ENSG00000258531	
ENSG00000243883	
ENSG00000226739	
ENSG00000275928	
ENSG00000163069	ENSBTAG00000014601
ENSG00000255772	
ENSG00000273640	
ENSG00000259062	
ENSG00000241746	
ENSG00000287558	
ENSG00000238055	
ENSG00000168067	ENSBTAG00000001037
ENSG00000253952	
ENSG00000242293	
ENSG00000216347	
ENSG00000285768	
ENSG00000233823	
ENSG00000217377	
ENSG00000171055	ENSBTAG00000009021
ENSG00000139990	ENSBTAG00000048519
ENSG00000130538	ENSBTAG00000039120
ENSG00000130538	ENSBTAG00000025068
ENSG00000168621	ENSBTAG00000005176
ENSG00000111647	ENSBTAG00000006040
ENSG00000102081	ENSBTAG00000012552
ENSG00000175048	ENSBTAG00000018464
ENSG00000279780	
ENSG00000176731	ENSBTAG00000032227
ENSG00000176731	ENSBTAG00000038900
ENSG00000176731	ENSBTAG00000038527
ENSG00000127527	ENSBTAG00000009990
ENSG00000127527	ENSBTAG00000049254
ENSG00000286357	
ENSG00000261108	
ENSG00000133460	ENSBTAG00000018647
ENSG00000259841	
ENSG00000279747	
ENSG00000224578	
ENSG00000145335	ENSBTAG00000024957
ENSG00000261263	
ENSG00000260268	
ENSG00000241965	
ENSG00000249352	
ENSG00000277159	
ENSG00000244560	
ENSG00000234719	
ENSG00000230829	
ENSG00000197595	
ENSG00000243592	
ENSG00000141200	ENSBTAG00000017345
ENSG00000164252	ENSBTAG00000034823
ENSG00000233101	
ENSG00000232684	
ENSG00000277545	
ENSG00000267868	
ENSG00000106436	ENSBTAG00000026273
ENSG00000235280	
ENSG00000240793	
ENSG00000269356	
ENSG00000269376	
ENSG00000122299	ENSBTAG00000014826
ENSG00000203733	ENSBTAG00000049376
ENSG00000213238	
ENSG00000253309	ENSBTAG00000005284
ENSG00000288520	ENSBTAG00000003489
ENSG00000108443	ENSBTAG00000016851
ENSG00000164740	
ENSG00000223721	
ENSG00000275339	
ENSG00000224477	
ENSG00000197362	ENSBTAG00000014768
ENSG00000234647	
ENSG00000184530	ENSBTAG00000017166
ENSG00000173221	ENSBTAG00000038238
ENSG00000173221	ENSBTAG00000031256
ENSG00000173221	ENSBTAG00000054293
ENSG00000173221	ENSBTAG00000033604
ENSG00000173221	ENSBTAG00000030454
ENSG00000173221	ENSBTAG00000038186
ENSG00000287092	
ENSG00000217482	
ENSG00000213881	
ENSG00000242078	
ENSG00000254383	
ENSG00000286214	
ENSG00000261618	
ENSG00000225752	
ENSG00000254181	
ENSG00000259565	
ENSG00000287550	
ENSG00000260957	
ENSG00000164823	ENSBTAG00000013678
ENSG00000271234	
ENSG00000227913	
ENSG00000128519	ENSBTAG00000032049
ENSG00000169609	ENSBTAG00000016522
ENSG00000169609	ENSBTAG00000053708
ENSG00000205695	
ENSG00000218991	
ENSG00000242246	
ENSG00000214253	ENSBTAG00000007900
ENSG00000171408	ENSBTAG00000015888
ENSG00000232578	
ENSG00000250697	
ENSG00000249405	
ENSG00000250421	
ENSG00000259165	
ENSG00000174600	ENSBTAG00000022039
ENSG00000164300	ENSBTAG00000001619
ENSG00000206768	
ENSG00000276063	
ENSG00000278587	
ENSG00000258350	
ENSG00000213620	
ENSG00000225457	
ENSG00000223951	
ENSG00000286480	
ENSG00000222012	
ENSG00000226764	
ENSG00000159860	
ENSG00000092140	ENSBTAG00000001617
ENSG00000162881	ENSBTAG00000004076
ENSG00000122026	
ENSG00000213307	
ENSG00000251578	
ENSG00000285577	
ENSG00000040341	ENSBTAG00000002076
ENSG00000259594	
ENSG00000185127	ENSBTAG00000003925
ENSG00000213205	
ENSG00000270447	
ENSG00000242280	
ENSG00000172974	
ENSG00000214754	
ENSG00000154548	ENSBTAG00000048323
ENSG00000232526	
ENSG00000257093	ENSBTAG00000016879
ENSG00000259564	
ENSG00000259544	
ENSG00000288092	
ENSG00000140598	ENSBTAG00000003410
ENSG00000120860	ENSBTAG00000000021
ENSG00000138079	ENSBTAG00000017421
ENSG00000127362	ENSBTAG00000016880
ENSG00000219188	
ENSG00000226571	
ENSG00000231515	
ENSG00000261748	
ENSG00000241345	
ENSG00000259819	
ENSG00000272604	
ENSG00000282499	
ENSG00000130338	ENSBTAG00000005083
ENSG00000087245	ENSBTAG00000019267
ENSG00000273138	
ENSG00000135175	ENSBTAG00000046943
ENSG00000270990	
ENSG00000243746	
ENSG00000240578	
ENSG00000110047	ENSBTAG00000050712
ENSG00000276557	
ENSG00000248393	
ENSG00000197558	
ENSG00000176928	ENSBTAG00000050091
ENSG00000248779	
ENSG00000164190	ENSBTAG00000000579
ENSG00000108406	ENSBTAG00000017868
ENSG00000243961	
ENSG00000132623	ENSBTAG00000019726
ENSG00000237593	
ENSG00000213122	
ENSG00000231244	
ENSG00000285553	
ENSG00000233559	
ENSG00000230711	
ENSG00000109163	ENSBTAG00000000438
ENSG00000218143	
ENSG00000278896	
ENSG00000234986	
ENSG00000280155	
ENSG00000253719	ENSBTAG00000035083
ENSG00000230835	
ENSG00000283926	ENSBTAG00000029940
ENSG00000284155	
ENSG00000256614	
ENSG00000130024	ENSBTAG00000003929
ENSG00000106025	ENSBTAG00000015337
ENSG00000109471	ENSBTAG00000020883
ENSG00000257530	
ENSG00000110046	ENSBTAG00000007058
ENSG00000111670	ENSBTAG00000019409
ENSG00000279683	
ENSG00000276525	ENSBTAG00000047140
ENSG00000196547	ENSBTAG00000018905
ENSG00000139780	ENSBTAG00000020393
ENSG00000132639	ENSBTAG00000008323
ENSG00000134899	ENSBTAG00000048674
ENSG00000262518	
ENSG00000258648	
ENSG00000243855	
ENSG00000138698	ENSBTAG00000007522
ENSG00000154975	ENSBTAG00000034681
ENSG00000285524	
ENSG00000286315	
ENSG00000237702	ENSBTAG00000048852
ENSG00000005249	ENSBTAG00000014958
ENSG00000257609	
ENSG00000092108	ENSBTAG00000017565
ENSG00000084110	ENSBTAG00000016276
ENSG00000274986	
ENSG00000274314	
ENSG00000068971	ENSBTAG00000007061
ENSG00000249231	
ENSG00000159398	ENSBTAG00000011164
ENSG00000287407	
ENSG00000211714	ENSBTAG00000039559
ENSG00000211714	ENSBTAG00000049622
ENSG00000270640	
ENSG00000232164	
ENSG00000239992	
ENSG00000181444	ENSBTAG00000019844
ENSG00000223897	
ENSG00000146416	ENSBTAG00000003496
ENSG00000231386	
ENSG00000272702	
ENSG00000230506	
ENSG00000232448	
ENSG00000196975	ENSBTAG00000001105
ENSG00000215452	
ENSG00000149735	ENSBTAG00000007063
ENSG00000226965	
ENSG00000283757	
ENSG00000197462	
ENSG00000225849	
ENSG00000203335	
ENSG00000184617	
ENSG00000149635	ENSBTAG00000027327
ENSG00000168070	
ENSG00000158296	ENSBTAG00000000873
ENSG00000244036	
ENSG00000236395	
ENSG00000186591	ENSBTAG00000000911
ENSG00000186625	ENSBTAG00000032024
ENSG00000168062	ENSBTAG00000011467
ENSG00000213465	ENSBTAG00000002238
ENSG00000215568	
ENSG00000075429	ENSBTAG00000012311
ENSG00000267373	
ENSG00000278851	
ENSG00000270775	
ENSG00000267147	
ENSG00000171219	ENSBTAG00000009736
ENSG00000268056	
ENSG00000011052	
ENSG00000248789	
ENSG00000100154	ENSBTAG00000012193
ENSG00000251573	
ENSG00000167459	
ENSG00000259064	
ENSG00000131730	ENSBTAG00000001003
ENSG00000259762	
ENSG00000103942	ENSBTAG00000017715
ENSG00000240268	
ENSG00000278744	
ENSG00000270157	
ENSG00000280281	
ENSG00000118418	
ENSG00000140093	ENSBTAG00000009894
ENSG00000106278	ENSBTAG00000012119
ENSG00000272634	
ENSG00000224371	
ENSG00000272664	
ENSG00000189050	ENSBTAG00000009747
ENSG00000271602	
ENSG00000276950	ENSBTAG00000000170
ENSG00000272559	
ENSG00000273051	
ENSG00000233978	
ENSG00000279498	
ENSG00000201980	
ENSG00000226249	
ENSG00000176951	
ENSG00000270983	
ENSG00000231070	
ENSG00000279270	ENSBTAG00000051949
ENSG00000279270	ENSBTAG00000048579
ENSG00000279270	ENSBTAG00000051181
ENSG00000170099	ENSBTAG00000039808
ENSG00000119203	ENSBTAG00000019735
ENSG00000197984	
ENSG00000205420	ENSBTAG00000039425
ENSG00000205420	ENSBTAG00000038033
ENSG00000205420	ENSBTAG00000040019
ENSG00000074935	ENSBTAG00000013837
ENSG00000176904	
ENSG00000100167	ENSBTAG00000013173
ENSG00000198217	
ENSG00000197023	
ENSG00000125255	ENSBTAG00000005925
ENSG00000278870	
ENSG00000227023	
ENSG00000205496	ENSBTAG00000051323
ENSG00000205496	ENSBTAG00000050295
ENSG00000225003	
ENSG00000103540	ENSBTAG00000003960
ENSG00000224300	
ENSG00000230261	
ENSG00000205495	ENSBTAG00000038075
ENSG00000205495	ENSBTAG00000053234
ENSG00000176787	ENSBTAG00000039185
ENSG00000176787	ENSBTAG00000038161
ENSG00000258597	
ENSG00000273085	ENSBTAG00000052193
ENSG00000273085	ENSBTAG00000052357
ENSG00000237354	
ENSG00000226157	
ENSG00000203560	
ENSG00000236897	
ENSG00000267184	
ENSG00000205494	
ENSG00000197249	ENSBTAG00000018843
ENSG00000287664	
ENSG00000266913	
ENSG00000176752	
ENSG00000265664	
ENSG00000285498	
ENSG00000221031	
ENSG00000121068	ENSBTAG00000014278
ENSG00000130300	ENSBTAG00000005434
ENSG00000244734	
ENSG00000257539	
ENSG00000245534	
ENSG00000172458	ENSBTAG00000025402
ENSG00000257528	
ENSG00000248371	
ENSG00000257682	
ENSG00000279289	
ENSG00000249776	
ENSG00000111275	ENSBTAG00000008743
ENSG00000225437	
ENSG00000276581	ENSBTAG00000009764
ENSG00000276581	ENSBTAG00000055232
ENSG00000276581	ENSBTAG00000031359
ENSG00000257178	
ENSG00000163626	ENSBTAG00000005394
ENSG00000285879	
ENSG00000240388	
ENSG00000271239	
ENSG00000217330	
ENSG00000248587	
ENSG00000288009	
ENSG00000273893	
ENSG00000260351	
ENSG00000124091	ENSBTAG00000006243
ENSG00000176923	
ENSG00000146385	ENSBTAG00000047327
ENSG00000146385	ENSBTAG00000040489
ENSG00000108984	ENSBTAG00000001609
ENSG00000245849	
ENSG00000223609	
ENSG00000260220	ENSBTAG00000023064
ENSG00000101180	ENSBTAG00000031625
ENSG00000105141	ENSBTAG00000021106
ENSG00000225683	
ENSG00000134056	ENSBTAG00000011045
ENSG00000134864	ENSBTAG00000046552
ENSG00000073417	ENSBTAG00000015909
ENSG00000248205	
ENSG00000279198	
ENSG00000229988	
ENSG00000249855	
ENSG00000260629	
ENSG00000287447	
ENSG00000287367	
ENSG00000284931	ENSBTAG00000037815
ENSG00000196503	ENSBTAG00000010615
ENSG00000160117	ENSBTAG00000012592
ENSG00000196565	ENSBTAG00000037815
ENSG00000188559	ENSBTAG00000014178
ENSG00000145623	ENSBTAG00000033107
ENSG00000180332	ENSBTAG00000019416
ENSG00000162882	ENSBTAG00000004674
ENSG00000239920	ENSBTAG00000005609
ENSG00000239920	ENSBTAG00000052606
ENSG00000239920	ENSBTAG00000038536
ENSG00000239920	ENSBTAG00000005251
ENSG00000239920	ENSBTAG00000003743
ENSG00000119314	ENSBTAG00000016750
ENSG00000165300	ENSBTAG00000010129
ENSG00000213931	ENSBTAG00000039056
ENSG00000286339	
ENSG00000135521	ENSBTAG00000032163
ENSG00000164073	ENSBTAG00000044058
ENSG00000259918	
ENSG00000237140	
ENSG00000068650	ENSBTAG00000000446
ENSG00000236378	
ENSG00000219773	
ENSG00000256357	
ENSG00000253233	
ENSG00000260645	
ENSG00000184459	ENSBTAG00000011071
ENSG00000229093	
ENSG00000186910	ENSBTAG00000038361
ENSG00000272425	
ENSG00000189182	ENSBTAG00000045770
ENSG00000038532	ENSBTAG00000005208
ENSG00000183251	ENSBTAG00000051659
ENSG00000274343	
ENSG00000164694	ENSBTAG00000003938
ENSG00000167355	
ENSG00000273090	
ENSG00000147606	ENSBTAG00000032301
ENSG00000170054	
ENSG00000170634	ENSBTAG00000006852
ENSG00000223735	
ENSG00000236359	
ENSG00000176239	
ENSG00000260597	
ENSG00000230087	
ENSG00000100121	ENSBTAG00000046900
ENSG00000236248	
ENSG00000184321	
ENSG00000167360	
ENSG00000139354	ENSBTAG00000049308
ENSG00000248424	
ENSG00000230484	
ENSG00000181609	ENSBTAG00000049169
ENSG00000181609	ENSBTAG00000054937
ENSG00000175520	ENSBTAG00000025266
ENSG00000154229	ENSBTAG00000001061
ENSG00000175518	ENSBTAG00000005671
ENSG00000224295	
ENSG00000100379	ENSBTAG00000030646
ENSG00000249633	
ENSG00000248553	
ENSG00000231049	
ENSG00000271955	
ENSG00000233646	
ENSG00000086062	ENSBTAG00000015249
ENSG00000229534	
ENSG00000234255	
ENSG00000187747	
ENSG00000171402	ENSBTAG00000052071
ENSG00000250422	
ENSG00000253251	ENSBTAG00000047828
ENSG00000258086	
ENSG00000121236	ENSBTAG00000048999
ENSG00000257467	
ENSG00000242858	
ENSG00000224918	
ENSG00000286638	
ENSG00000234896	
ENSG00000288030	
ENSG00000250816	
ENSG00000273006	
ENSG00000214074	
ENSG00000165694	ENSBTAG00000007344
ENSG00000125991	ENSBTAG00000006670
ENSG00000228033	
ENSG00000234661	
ENSG00000152348	ENSBTAG00000038117
ENSG00000237979	
ENSG00000279529	
ENSG00000279717	
ENSG00000277498	
ENSG00000267450	
ENSG00000229642	
ENSG00000267961	
ENSG00000227681	
ENSG00000223727	
ENSG00000287974	
ENSG00000244502	
ENSG00000106692	ENSBTAG00000010247
ENSG00000267526	
ENSG00000135537	ENSBTAG00000014592
ENSG00000165953	ENSBTAG00000006191
ENSG00000285969	
ENSG00000275562	
ENSG00000259517	
ENSG00000143951	ENSBTAG00000005151
ENSG00000154764	ENSBTAG00000001668
ENSG00000064490	ENSBTAG00000001762
ENSG00000261357	
ENSG00000141086	
ENSG00000266934	
ENSG00000263680	
ENSG00000158301	ENSBTAG00000032852
ENSG00000266501	
ENSG00000267452	
ENSG00000064115	ENSBTAG00000006985
ENSG00000129484	ENSBTAG00000009374
ENSG00000189221	ENSBTAG00000016206
ENSG00000226238	
ENSG00000128165	ENSBTAG00000054072
ENSG00000006282	ENSBTAG00000004155
ENSG00000134121	ENSBTAG00000002471
ENSG00000101825	ENSBTAG00000022150
ENSG00000100253	ENSBTAG00000002559
ENSG00000184786	ENSBTAG00000000916
ENSG00000250827	
ENSG00000113319	ENSBTAG00000030259
ENSG00000279030	
ENSG00000213487	
ENSG00000261421	
ENSG00000228459	
ENSG00000261047	
ENSG00000118420	ENSBTAG00000019418
ENSG00000261590	
ENSG00000260255	
ENSG00000270864	
ENSG00000237671	ENSBTAG00000052071
ENSG00000261815	
ENSG00000260744	
ENSG00000261210	ENSBTAG00000018250
ENSG00000227488	ENSBTAG00000052071
ENSG00000258588	ENSBTAG00000037465
ENSG00000261092	
ENSG00000260341	
ENSG00000236362	ENSBTAG00000052071
ENSG00000261178	
ENSG00000102970	ENSBTAG00000001191
ENSG00000216649	ENSBTAG00000052071
ENSG00000230189	
ENSG00000259940	
ENSG00000249912	
ENSG00000211734	ENSBTAG00000053458
ENSG00000260012	
ENSG00000260600	
ENSG00000135519	ENSBTAG00000019277
ENSG00000164713	ENSBTAG00000022825
ENSG00000261742	
ENSG00000132274	
ENSG00000215269	ENSBTAG00000052071
ENSG00000118922	ENSBTAG00000044007
ENSG00000216519	
ENSG00000231167	
ENSG00000283304	
ENSG00000233342	
ENSG00000227471	
ENSG00000261234	
ENSG00000259575	
ENSG00000224902	ENSBTAG00000052071
ENSG00000259419	
ENSG00000233330	
ENSG00000166246	ENSBTAG00000006595
ENSG00000218565	
ENSG00000259532	
ENSG00000258726	
ENSG00000257065	
ENSG00000287926	
ENSG00000234160	
ENSG00000258954	
ENSG00000189064	ENSBTAG00000052071
ENSG00000259700	
ENSG00000147912	ENSBTAG00000012262
ENSG00000205777	ENSBTAG00000052071
ENSG00000112303	ENSBTAG00000016357
ENSG00000286897	
ENSG00000152207	
ENSG00000239944	
ENSG00000140398	ENSBTAG00000007365
ENSG00000179144	ENSBTAG00000030940
ENSG00000179144	ENSBTAG00000009850
ENSG00000179144	ENSBTAG00000001198
ENSG00000100241	ENSBTAG00000021337
ENSG00000271382	
ENSG00000243071	
ENSG00000233942	
ENSG00000228999	
ENSG00000215274	ENSBTAG00000052071
ENSG00000161791	ENSBTAG00000016593
ENSG00000224659	ENSBTAG00000052071
ENSG00000133943	
ENSG00000157800	ENSBTAG00000012239
ENSG00000162928	ENSBTAG00000005257
ENSG00000277369	
ENSG00000261299	
ENSG00000165621	ENSBTAG00000021345
ENSG00000101084	ENSBTAG00000021805
ENSG00000279490	
ENSG00000285800	
ENSG00000260347	
ENSG00000256966	
ENSG00000125170	ENSBTAG00000001857
ENSG00000232381	
ENSG00000274274	ENSBTAG00000052071
ENSG00000181023	
ENSG00000236965	
ENSG00000175768	ENSBTAG00000032777
ENSG00000205409	ENSBTAG00000000118
ENSG00000233563	
ENSG00000227762	
ENSG00000213934	ENSBTAG00000037815
ENSG00000102158	ENSBTAG00000045931
ENSG00000247345	
ENSG00000249835	
ENSG00000115944	ENSBTAG00000000705
ENSG00000176231	
ENSG00000182170	ENSBTAG00000031271
ENSG00000249777	
ENSG00000254310	
ENSG00000236301	
ENSG00000253383	
ENSG00000269578	
ENSG00000255872	ENSBTAG00000014922
ENSG00000212930	
ENSG00000254432	
ENSG00000105708	
ENSG00000236882	
ENSG00000188243	ENSBTAG00000054578
ENSG00000188243	ENSBTAG00000009824
ENSG00000233111	
ENSG00000184350	
ENSG00000070601	ENSBTAG00000046574
ENSG00000224513	
ENSG00000104432	ENSBTAG00000016284
ENSG00000141979	ENSBTAG00000005312
ENSG00000236987	
ENSG00000244687	ENSBTAG00000027316
ENSG00000276951	
ENSG00000232390	
ENSG00000279748	
ENSG00000273813	
ENSG00000267629	
ENSG00000254592	
ENSG00000197860	ENSBTAG00000016902
ENSG00000288065	
ENSG00000005801	ENSBTAG00000025146
ENSG00000130299	ENSBTAG00000004200
ENSG00000170264	ENSBTAG00000009290
ENSG00000260235	
ENSG00000259560	
ENSG00000182533	ENSBTAG00000022699
ENSG00000246740	
ENSG00000250662	
ENSG00000259175	
ENSG00000241829	
ENSG00000169330	ENSBTAG00000007094
ENSG00000271687	
ENSG00000228650	
ENSG00000113384	ENSBTAG00000032848
ENSG00000253836	
ENSG00000234048	
ENSG00000213383	
ENSG00000251563	
ENSG00000229756	
ENSG00000237807	
ENSG00000227110	
ENSG00000201287	
ENSG00000258773	
ENSG00000165275	ENSBTAG00000018922
ENSG00000268089	ENSBTAG00000013002
ENSG00000274667	
ENSG00000238000	
ENSG00000259665	
ENSG00000272130	
ENSG00000258765	
ENSG00000271828	
ENSG00000164683	ENSBTAG00000015717
ENSG00000259229	
ENSG00000228034	
ENSG00000145592	ENSBTAG00000005142
ENSG00000287387	
ENSG00000233702	
ENSG00000140612	ENSBTAG00000011239
ENSG00000226548	
ENSG00000144635	ENSBTAG00000014700
ENSG00000233426	
ENSG00000233845	
ENSG00000269475	
ENSG00000221867	ENSBTAG00000048281
ENSG00000221867	ENSBTAG00000048505
ENSG00000221867	ENSBTAG00000049584
ENSG00000221867	ENSBTAG00000050724
ENSG00000221867	ENSBTAG00000055100
ENSG00000221867	ENSBTAG00000046565
ENSG00000221867	ENSBTAG00000049678
ENSG00000221867	ENSBTAG00000054052
ENSG00000221867	ENSBTAG00000051911
ENSG00000221867	ENSBTAG00000048623
ENSG00000221867	ENSBTAG00000050778
ENSG00000221867	ENSBTAG00000055194
ENSG00000116039	ENSBTAG00000010620
ENSG00000220913	
ENSG00000270506	
ENSG00000286533	
ENSG00000257875	
ENSG00000257495	
ENSG00000189127	ENSBTAG00000007633
ENSG00000183305	ENSBTAG00000018323
ENSG00000183305	ENSBTAG00000051652
ENSG00000183305	ENSBTAG00000019009
ENSG00000183305	ENSBTAG00000005749
ENSG00000183305	ENSBTAG00000048281
ENSG00000183305	ENSBTAG00000048505
ENSG00000183305	ENSBTAG00000049584
ENSG00000183305	ENSBTAG00000050724
ENSG00000183305	ENSBTAG00000055100
ENSG00000183305	ENSBTAG00000046565
ENSG00000183305	ENSBTAG00000049678
ENSG00000183305	ENSBTAG00000054052
ENSG00000183305	ENSBTAG00000051911
ENSG00000183305	ENSBTAG00000048623
